"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.15,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.2,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.25,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.3,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.35,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.4,2.38028573239353,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.45,8.7405627608714,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.5,15,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.55,21.2594372391286,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.6,27.6197142676065,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.65,34.193565378635,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.7,41.1214142583449,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.75,48.5976524639445,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.8,56.9227982391712,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.85,66.6267724040554,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.9,78.8365877335818,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.95,96.9333733334133,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.975,112.629635995629,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-13",25,4,"wk","inc death","2021-10-09","quantile",0.99,130.879933474956,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.025,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.05,12.094146465115,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.1,36.8110128212211,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.15,53.4873652081005,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.2,66.7412014340662,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.25,78.1118127719856,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.3,88.322973176957,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.35,97.7851350592718,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.4,106.763801378758,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.45,115.450764952122,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.5,124,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.55,132.549235047878,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.6,141.236198621242,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.65,150.214864940728,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.7,159.677026823043,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.75,169.888187228014,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.8,181.258798565934,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.85,194.512634791899,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.9,211.188987178779,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.95,235.905853534885,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.975,257.344048974192,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-20",25,4,"wk","inc death","2021-10-16","quantile",0.99,282.270584201528,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.025,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.05,13.6579802501765,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.1,39.1337994083879,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.15,56.3222136477088,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.2,69.9830204013015,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.25,81.7027762145881,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.3,92.2274791491982,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.35,101.980184912401,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.4,111.234548962508,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.45,120.188253280863,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.5,129,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.55,137.811746719137,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.6,146.765451037492,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.65,156.019815087599,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.7,165.772520850802,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.75,176.297223785412,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.8,188.016979598699,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.85,201.677786352291,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.9,218.866200591612,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.95,244.342019749824,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.975,266.438493559301,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-09-27",25,4,"wk","inc death","2021-10-23","quantile",0.99,292.130419653138,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.01,5.44614933022604,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.025,25.3775158111785,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.05,42.5195905557848,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.1,62.2833048911853,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.15,75.6177891248335,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.2,86.2156144819855,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.25,95.307604990161,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.3,103.472493466281,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.35,111.038479451032,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.4,118.217860271183,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.45,125.163994300976,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.5,132,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.55,138.836005699024,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.6,145.782139728817,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.65,152.961520548968,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.7,160.527506533719,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.75,168.692395009839,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.8,177.784385518014,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.85,188.382210875166,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.9,201.716695108815,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.95,221.480409444215,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.975,238.622484188822,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-04",25,4,"wk","inc death","2021-10-30","quantile",0.99,258.553850669774,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.025,20.5656517871066,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.05,38.3205734233779,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.1,58.7908609757724,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.15,72.6020668044621,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.2,83.5787753729746,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.25,92.9958139400915,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.3,101.452605619175,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.35,109.289083423748,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.4,116.725134529453,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.45,123.919600030942,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.5,131,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.55,138.080399969058,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.6,145.274865470547,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.65,152.710916576252,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.7,160.547394380825,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.75,169.004186059909,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.8,178.421224627025,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.85,189.397933195538,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.9,203.209139024228,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.95,223.679426576622,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.975,241.434348212893,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-11",25,4,"wk","inc death","2021-11-06","quantile",0.99,262.078281648344,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.025,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.05,19.6422600635451,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.1,44.2380634892288,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.15,60.8327352917004,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.2,74.0216543785027,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.25,85.3365725913573,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.3,95.4977188487501,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-10-18",25,4,"wk","inc death","2021-11-13","quantile",0.35,104.913535169733,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
